TR40478|c0_g1_i1	GO:0005737;GO:0050750
TR40478|c0_g1_i2	GO:0005737;GO:0050750
TR40478|c0_g1_i3	GO:0005737;GO:0050750
TR40478|c0_g1_i4	GO:0005737;GO:0050750
TR40479|c0_g2_i1	GO:0003676;GO:0015074
TR40479|c0_g4_i1	GO:0003676;GO:0008270
TR40480|c0_g2_i1	
TR40481|c0_g1_i1	GO:0005623;GO:0070062;GO:0019898;GO:0007005;GO:1901526;GO:0045053;GO:0006623
TR40481|c1_g1_i1	GO:0005623;GO:0070062;GO:0019898;GO:0007005;GO:1901526;GO:0045053;GO:0006623
TR40481|c1_g2_i1	GO:0005623;GO:0070062;GO:0019898;GO:0007005;GO:1901526;GO:0045053;GO:0006623
TR40481|c1_g2_i2	GO:0005623;GO:0070062;GO:0019898;GO:0007005;GO:1901526;GO:0045053;GO:0006623
TR40482|c0_g1_i1	
TR40483|c0_g1_i1	GO:0034399;GO:0005654;GO:0001227;GO:0019899;GO:0046872;GO:0051019;GO:0000978;GO:0008134;GO:0000122;GO:0006355
TR40483|c0_g1_i3	GO:0005737;GO:0016020;GO:0005741;GO:0005654;GO:0005634;GO:0035861;GO:0035497;GO:0008140;GO:0003682;GO:0003677;GO:0001228;GO:0003700;GO:0001158;GO:0004402;GO:0046872;GO:0046982;GO:0019901;GO:0001102;GO:0000980;GO:0000977;GO:0043565;GO:0008134;GO:0060612;GO:0097186;GO:0006974;GO:0045444;GO:0031573;GO:0016525;GO:0050680;GO:0000122;GO:0003151;GO:0110024;GO:0051091;GO:0010628;GO:1902110;GO:0043525;GO:0045944;GO:0032915;GO:0006357;GO:0006355;GO:0006970;GO:0009414
TR40483|c0_g2_i1	GO:0005634;GO:0003677;GO:0003700;GO:0006357
TR40484|c0_g1_i1	GO:0014069;GO:0005840;GO:0003677;GO:0003729;GO:0042803;GO:0042273;GO:0006364
TR40485|c0_g2_i1	GO:0030286;GO:0036156;GO:0005874;GO:0005524;GO:0008569;GO:0005509;GO:0045505;GO:0045503;GO:0051959;GO:0003341;GO:0036159;GO:0007018
TR40486|c0_g1_i1	
TR40487|c0_g1_i1	GO:0005576;GO:0016021;GO:0008061;GO:0006030
TR40489|c0_g1_i1	GO:0005929;GO:0060271;GO:0060027;GO:0090090;GO:2000095;GO:0016055
TR40489|c0_g1_i2	GO:0005929;GO:0060271;GO:0060027;GO:0090090;GO:2000095;GO:0016055
TR40490|c0_g1_i1	GO:0016021
TR40490|c0_g1_i2	GO:0016021
TR40493|c0_g3_i1	GO:0030127;GO:0005829;GO:0005789;GO:0012507;GO:0000139;GO:0000149;GO:0008270;GO:0019886;GO:0002474;GO:0048208;GO:0090110;GO:0006888;GO:0001701;GO:0006886
TR40493|c0_g3_i2	GO:0030127;GO:0005829;GO:0005789;GO:0012507;GO:0000139;GO:0000149;GO:0008270;GO:0019886;GO:0002474;GO:0048208;GO:0090110;GO:0006888;GO:0001701;GO:0006886
TR40493|c0_g3_i3	GO:0030127;GO:0005829;GO:0005789;GO:0012507;GO:0000139;GO:0000149;GO:0008270;GO:0019886;GO:0002474;GO:0048208;GO:0090110;GO:0006888;GO:0001701;GO:0006886
TR40494|c0_g1_i1	
TR40494|c0_g1_i2	
TR40494|c0_g4_i1	GO:0016021
TR40495|c0_g1_i1	GO:0042995;GO:0005911;GO:0030136;GO:0008180;GO:0005737;GO:0005829;GO:0098978;GO:0030027;GO:0005886;GO:0001726;GO:0098685;GO:0005509;GO:0035254;GO:0005158;GO:0005168;GO:0004435;GO:0051219;GO:0019901;GO:0030971;GO:0006816;GO:0019722;GO:0016477;GO:0071364;GO:0007173;GO:0001701;GO:0032959;GO:0050804;GO:0048015;GO:0009395;GO:0045766;GO:0043536;GO:2000353;GO:0010634;GO:0051281;GO:1905564;GO:0009306;GO:1901339;GO:0051209;GO:0050852
TR40496|c0_g1_i1	GO:0016021
TR40498|c1_g1_i1	
TR40499|c0_g2_i1	
TR40499|c0_g3_i1	
TR40500|c0_g1_i1	GO:0016740
TR40501|c0_g1_i1	GO:0005737;GO:0097352;GO:0006914
TR40502|c1_g1_i4	GO:0030054;GO:0005813;GO:0005829;GO:0016021;GO:0005740;GO:0005743;GO:0005759;GO:0005741;GO:0005739;GO:0031965;GO:0098794;GO:0098793;GO:0030672;GO:0051400;GO:0030276;GO:0043027;GO:0051020;GO:0097371;GO:0046982;GO:0042803;GO:0044877;GO:0008134;GO:0007568;GO:0006915;GO:1905218;GO:0071320;GO:0071549;GO:0035690;GO:0036018;GO:0071456;GO:0071347;GO:1990646;GO:1904579;GO:0071356;GO:0021987;GO:0006897;GO:0097192;GO:0008630;GO:0007093;GO:0043066;GO:1902236;GO:1900118;GO:2001243;GO:0001541;GO:0043065;GO:2001171;GO:2000809;GO:1900244;GO:2000302;GO:0042981;GO:0032465;GO:1900452;GO:0042493;GO:0051602;GO:0036017;GO:0042542;GO:0001666;GO:0010035;GO:0002931;GO:0010288;GO:0032496;GO:0014070;GO:0010243;GO:0006979;GO:0043434;GO:0036466
TR40503|c0_g1_i1	GO:0016324;GO:0005737;GO:0005856;GO:0005829;GO:0098978;GO:0005654;GO:0005634;GO:0048471;GO:0055037;GO:0005524;GO:0004672;GO:0004674;GO:0031532;GO:0007256;GO:0032147;GO:0007010;GO:0035556;GO:0000165;GO:0030033;GO:0048812;GO:0001934;GO:0046777;GO:0072659;GO:0006468;GO:0048814;GO:0098696;GO:0023014;GO:0031098;GO:0016055
TR40504|c0_g3_i1	GO:0016021
TR40506|c0_g2_i1	GO:0005737;GO:0005634;GO:0005943;GO:0043125;GO:0005158;GO:0043560;GO:0005159;GO:0035014;GO:0001678;GO:0032869;GO:0008286;GO:0048009;GO:0043066;GO:0046854;GO:1900103;GO:0042307;GO:0033120;GO:0045944;GO:0050821;GO:0034976
TR40506|c0_g2_i2	GO:0005911;GO:0005801;GO:0005737;GO:0005829;GO:0016020;GO:0043005;GO:0005634;GO:1990578;GO:0005942;GO:0005943;GO:0005886;GO:0032991;GO:0016303;GO:0046935;GO:0051117;GO:0005516;GO:0043125;GO:0030331;GO:0043559;GO:0005158;GO:0043560;GO:0005159;GO:0005168;GO:0035014;GO:0036312;GO:0051219;GO:0001784;GO:0005161;GO:0008022;GO:0019904;GO:0046982;GO:0019901;GO:0019903;GO:0030971;GO:0005102;GO:0008134;GO:0031625;GO:0030183;GO:0001678;GO:0032869;GO:0034644;GO:0008625;GO:0006006;GO:0060396;GO:0008286;GO:0048009;GO:0008630;GO:0043066;GO:0045776;GO:0007162;GO:0022408;GO:0001953;GO:0010459;GO:0010656;GO:0045671;GO:0045861;GO:0048662;GO:0014065;GO:0046854;GO:0030335;GO:1900103;GO:0010628;GO:0045663;GO:0042307;GO:0001934;GO:0033120;GO:0045944;GO:0032760;GO:0006606;GO:0006468;GO:0050821;GO:0046626;GO:0043551;GO:1903076;GO:0051492;GO:0051591;GO:0034976;GO:0051384;GO:0032868
TR40506|c0_g2_i3	GO:0005911;GO:0005801;GO:0005737;GO:0005829;GO:0016020;GO:0043005;GO:0005634;GO:1990578;GO:0005942;GO:0005943;GO:0005886;GO:0032991;GO:0016303;GO:0046935;GO:0051117;GO:0005516;GO:0043125;GO:0030331;GO:0043559;GO:0005158;GO:0043560;GO:0005159;GO:0005168;GO:0035014;GO:0036312;GO:0051219;GO:0001784;GO:0005161;GO:0008022;GO:0019904;GO:0046982;GO:0019901;GO:0019903;GO:0030971;GO:0005102;GO:0008134;GO:0031625;GO:0030183;GO:0001678;GO:0032869;GO:0034644;GO:0008625;GO:0006006;GO:0060396;GO:0008286;GO:0048009;GO:0008630;GO:0043066;GO:0045776;GO:0007162;GO:0022408;GO:0001953;GO:0010459;GO:0010656;GO:0045671;GO:0045861;GO:0048662;GO:0014065;GO:0046854;GO:0030335;GO:1900103;GO:0010628;GO:0045663;GO:0042307;GO:0001934;GO:0033120;GO:0045944;GO:0032760;GO:0006606;GO:0006468;GO:0050821;GO:0046626;GO:0043551;GO:1903076;GO:0051492;GO:0051591;GO:0034976;GO:0051384;GO:0032868
TR40507|c0_g1_i1	
TR40510|c0_g1_i2	GO:0003964;GO:0006313
TR40510|c0_g1_i5	GO:0003964
TR40511|c0_g1_i1	GO:0005737;GO:0005634;GO:0004139;GO:0016052;GO:0046121;GO:0009264;GO:0046386
TR40512|c0_g2_i1	GO:0016021;GO:0005886;GO:0022857;GO:0071705
TR40513|c0_g2_i2	GO:0005829;GO:0005654;GO:0005634;GO:0003677;GO:0046983;GO:0000122;GO:0045892;GO:0033235;GO:0045944;GO:0009410;GO:0006805
TR40513|c0_g2_i4	GO:0005829;GO:0005654;GO:0005634;GO:0003677;GO:0046983;GO:0000122;GO:0045892;GO:0033235;GO:0045944;GO:0009410;GO:0006805
TR40513|c0_g2_i5	GO:0034751;GO:0005737;GO:0005634;GO:0003700;GO:0070888;GO:0046983;GO:0007049;GO:0032922;GO:0045892;GO:0045893;GO:0006805
TR40516|c0_g2_i1	GO:0046872;GO:0061630;GO:0035904;GO:0001892;GO:0003170;GO:0001779;GO:1903077;GO:0001843;GO:0051865;GO:0070534;GO:0060708;GO:0060707;GO:0003281
TR40516|c0_g2_i2	GO:0046872;GO:0004842;GO:0070534
TR40517|c0_g1_i1	GO:0005783;GO:0016491
TR40518|c0_g2_i1	GO:0016021;GO:0015293;GO:0006813
TR40521|c0_g1_i1	
TR40523|c1_g1_i1	
TR40524|c0_g1_i1	GO:0045177;GO:0070062;GO:0016021;GO:0005886;GO:0005509;GO:0001658;GO:0021987;GO:0072137;GO:0048565;GO:0008543;GO:0003007;GO:0007157;GO:0035329;GO:0007156;GO:0060122;GO:0022008;GO:0007219;GO:0043931;GO:0007009;GO:0072307
TR40524|c0_g2_i1	GO:0045177;GO:0016021;GO:0005886;GO:0005509;GO:0001658;GO:0021987;GO:0072137;GO:0048565;GO:0001736;GO:0008543;GO:0003007;GO:0007157;GO:0035329;GO:0007156;GO:0060122;GO:0001822;GO:0072006;GO:0022008;GO:0007219;GO:0043931;GO:0007009;GO:0072307
TR40527|c1_g1_i1	GO:0005858;GO:0030286;GO:0005874;GO:0005524;GO:0008569;GO:0045505;GO:0045503;GO:0051959;GO:0003777;GO:0003341;GO:0060285;GO:0007018
TR40528|c1_g1_i1	
TR40529|c0_g1_i1	
TR40530|c0_g1_i1	GO:0016301
TR40530|c0_g1_i4	GO:0016301
TR4053|c0_g1_i1	
TR40545|c0_g1_i1	
TR40551|c0_g2_i1	GO:0005737;GO:0005815;GO:0030496;GO:0072686;GO:0000922;GO:0019900;GO:0007049;GO:0051301;GO:0007346
TR40552|c0_g1_i1	GO:0005524;GO:0046872;GO:0004672;GO:0035556
TR40560|c0_g1_i1	
TR40562|c0_g1_i1	GO:0005829;GO:0030139;GO:0006897;GO:0008104;GO:0042147
TR40568|c0_g1_i1	GO:0016021;GO:0005886;GO:0005524;GO:0015086;GO:0008551;GO:0046872;GO:0005385;GO:0046686
TR4059|c0_g2_i1	GO:0031461;GO:0005737;GO:0005829;GO:0005794;GO:0005654;GO:0005634;GO:0000151;GO:0017025;GO:0030154;GO:0043086;GO:0045899;GO:0045893;GO:0016567;GO:0010265
TR40654|c0_g2_i1	
TR40660|c0_g1_i1	GO:0005737;GO:0005730;GO:0005634;GO:0001750;GO:0003677;GO:0046872;GO:0003723;GO:0048821;GO:0000122;GO:0050766;GO:0006364
TR40674|c0_g1_i1	GO:0016021;GO:0007399
TR40677|c0_g1_i1	GO:0005829;GO:0004197;GO:0004843;GO:0036459;GO:0090263;GO:0016579;GO:0071108;GO:0031647;GO:0006511;GO:0016055
TR40677|c0_g2_i1	GO:0005829;GO:0004197;GO:0004843;GO:0036459;GO:0090263;GO:0016579;GO:0071108;GO:0031647;GO:0006511;GO:0016055
TR40679|c0_g2_i1	GO:0046872;GO:0032266;GO:0000724;GO:0000281
TR40689|c0_g2_i1	GO:0005737;GO:0005829;GO:0030425;GO:0098978;GO:0043025;GO:0016604;GO:0005654;GO:0005634;GO:0005886;GO:0014069;GO:0008140;GO:0097009;GO:0043153;GO:0007613;GO:1902631;GO:0032793;GO:1900006;GO:1900273;GO:0045944;GO:0099527;GO:0051289;GO:0048511;GO:0016032
TR40729|c0_g1_i1	GO:0030424;GO:0031463;GO:0005737;GO:0005829;GO:0030425;GO:0005794;GO:0048471;GO:0016605;GO:0005802;GO:0003779;GO:0019964;GO:0004842;GO:0006895;GO:0043066;GO:0043161;GO:1990390;GO:0015031;GO:0016567
TR40729|c0_g2_i1	GO:0030424;GO:0031463;GO:0005737;GO:0005829;GO:0030425;GO:0005794;GO:0048471;GO:0016605;GO:0005802;GO:0003779;GO:0019964;GO:0004842;GO:0006895;GO:0043066;GO:0043161;GO:1990390;GO:0015031;GO:0016567
TR40735|c0_g1_i1	GO:0042584;GO:0005634;GO:0005509;GO:0005544;GO:0048306;GO:0042802;GO:0005178;GO:0006874;GO:0030855;GO:0051592
TR40735|c0_g2_i1	GO:0042584;GO:0005634;GO:0005509;GO:0005544;GO:0048306;GO:0042802;GO:0005178;GO:0006874;GO:0030855;GO:0051592
TR40740|c0_g2_i1	GO:0005737;GO:0016020;GO:0005739;GO:0005634;GO:0005886;GO:0005524;GO:0016301;GO:0004672;GO:0004674;GO:0050321;GO:0036016;GO:0007623;GO:0001837;GO:0097192;GO:0005977;GO:0070885;GO:0007399;GO:0018105;GO:1901030;GO:0032092;GO:0006468;GO:0032886;GO:0016055
TR40740|c0_g2_i2	GO:0030424;GO:0030877;GO:0005737;GO:0005829;GO:0030425;GO:0043197;GO:0098978;GO:0016020;GO:0045121;GO:0005874;GO:0005739;GO:0005634;GO:0005886;GO:0032991;GO:0098685;GO:0005524;GO:0005178;GO:0035255;GO:0016301;GO:0004672;GO:0019901;GO:0004674;GO:0048156;GO:0050321;GO:0008134;GO:0007568;GO:0046849;GO:0061049;GO:1904646;GO:1903351;GO:0036018;GO:0070301;GO:0036016;GO:0071282;GO:0071285;GO:0071260;GO:0007623;GO:0001837;GO:0030010;GO:0007163;GO:0097192;GO:0005977;GO:0035733;GO:0097284;GO:0030011;GO:0070885;GO:2000171;GO:0050774;GO:1904339;GO:0043407;GO:1901215;GO:2001223;GO:0051001;GO:1901984;GO:1900181;GO:0034392;GO:0031175;GO:0106028;GO:0018105;GO:0043065;GO:2000573;GO:2000463;GO:0010918;GO:1901030;GO:0043525;GO:0033690;GO:0045672;GO:0090290;GO:0032092;GO:0045732;GO:0048661;GO:0006468;GO:0030516;GO:0050770;GO:0048814;GO:0070507;GO:0032886;GO:0099159;GO:0048168;GO:0098696;GO:0045667;GO:0014823;GO:1990776;GO:0042493;GO:0071871;GO:0032355;GO:0032868;GO:1990418;GO:1902065;GO:0010226;GO:1990478;GO:0010043;GO:0016055
TR40741|c0_g1_i1	GO:0005737;GO:0005856;GO:0005829;GO:0070062;GO:0016020;GO:0005654;GO:0001671;GO:0031072;GO:0051085;GO:0006457;GO:1900034
TR40760|c0_g2_i1	GO:0005737;GO:0006886
TR40766|c0_g1_i2	
TR40785|c0_g1_i1	GO:0005615;GO:0000139;GO:0042803;GO:0010634;GO:0010718;GO:0070374
TR40794|c0_g1_i1	GO:0005576;GO:0016020
TR40794|c0_g2_i1	GO:0005576;GO:0016020
TR40794|c0_g3_i1	GO:0005576;GO:0016020
TR40798|c0_g1_i1	
TR407|c0_g1_i1	
TR40803|c0_g1_i1	GO:0030286;GO:0036156;GO:0005874;GO:0005524;GO:0008569;GO:0045505;GO:0045503;GO:0051959;GO:0007018;GO:0016567
TR40805|c0_g1_i1	GO:0016021;GO:0005774;GO:0015171;GO:0015175;GO:0003333;GO:0015804
TR40809|c0_g1_i1	GO:0005576;GO:0016298;GO:0004806;GO:0044255;GO:0002213;GO:0016042
TR40809|c0_g2_i1	GO:0005576;GO:0016298;GO:0004806;GO:0044255;GO:0002213;GO:0016042
TR40836|c0_g1_i1	GO:0005737;GO:0005634;GO:0004190;GO:0003677;GO:0003887;GO:0004519;GO:0046872;GO:0003723;GO:0003964;GO:0015074;GO:0006310
TR40836|c0_g2_i1	GO:0003676;GO:0008270;GO:0015074
TR40851|c0_g1_i1	GO:0016021
TR40851|c0_g2_i1	GO:0016021
TR40852|c0_g1_i1	GO:0016021;GO:0055085
TR40855|c0_g2_i1	GO:0009986;GO:0005737;GO:0005829;GO:0070062;GO:0043209;GO:0043025;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0005524;GO:0097718;GO:0030235;GO:0042803;GO:0051082;GO:0034605;GO:0006457;GO:0050821;GO:0009408
TR40856|c0_g1_i1	GO:0016021;GO:0005765;GO:0005764
TR40856|c0_g2_i1	GO:0016021;GO:0005765;GO:0005764
TR40861|c0_g1_i1	
TR40867|c0_g1_i1	
TR40870|c0_g1_i1	GO:0016021
TR40886|c0_g1_i1	GO:0016021
TR40908|c0_g1_i1	GO:0003676;GO:0016491
TR40911|c0_g1_i1	GO:0005576;GO:0016020;GO:0001525;GO:0007155;GO:0008284;GO:0043627;GO:0007338
TR40911|c0_g1_i2	GO:0005576;GO:0016020;GO:0001525;GO:0007155;GO:0008284;GO:0043627;GO:0007338
TR40912|c0_g1_i1	GO:0005634;GO:0003677;GO:0003700;GO:0000981;GO:0003690;GO:0043565;GO:0009653;GO:0030154;GO:0001701;GO:0000122;GO:0045944;GO:0006357;GO:0006355
TR40914|c0_g1_i1	GO:0005509
TR40922|c0_g1_i1	
TR40927|c0_g2_i1	GO:0016021;GO:0005524;GO:0004672
TR40930|c1_g1_i1	GO:0016021
TR40931|c0_g1_i1	GO:0007165
TR40931|c0_g2_i1	GO:0007165
TR40935|c0_g1_i1	GO:0030673;GO:0030424;GO:0043679;GO:0005938;GO:0030054;GO:0005856;GO:0032590;GO:0032591;GO:0098978;GO:0016021;GO:0099055;GO:0099056;GO:0031594;GO:0043025;GO:0032809;GO:0043204;GO:0005886;GO:0008076;GO:0005251;GO:0005249;GO:0071805;GO:0051260;GO:0051262;GO:0034765;GO:0046928
TR40940|c0_g1_i1	GO:0005829;GO:0098978;GO:0000159;GO:0051721;GO:0019888;GO:0004722;GO:0044877;GO:0048156;GO:0000278;GO:0070262;GO:0043278
TR40940|c0_g2_i1	GO:0005829;GO:0098978;GO:0000159;GO:0051721;GO:0019888;GO:0004722;GO:0044877;GO:0048156;GO:0000278;GO:0070262;GO:0043278
TR40941|c0_g1_i1	GO:0016021;GO:0005634;GO:0005509;GO:0030509;GO:0042074;GO:0060976;GO:0097094;GO:0071907;GO:0061371;GO:0007368;GO:0060971;GO:0003143;GO:0030326;GO:0048704;GO:0055113;GO:0097155;GO:0060972;GO:0035108;GO:0045879;GO:0048842;GO:0010468
TR40945|c0_g1_i1	GO:0005911;GO:0005737;GO:0005829;GO:0016020;GO:0005886;GO:0005524;GO:0004699;GO:0019899;GO:0046872;GO:0004674;GO:0017160;GO:0035556;GO:0034351;GO:0018105;GO:0050861;GO:0060252;GO:0045618;GO:0010744;GO:0051092;GO:0070528;GO:0006468;GO:2000810
TR40946|c0_g1_i1	
TR40948|c0_g1_i1	GO:0005739;GO:0005777;GO:0008289;GO:0033814;GO:0006869
TR40955|c0_g1_i1	
TR40960|c0_g1_i1	
TR40970|c0_g1_i1	GO:0031225;GO:0045177;GO:0016324;GO:0016323;GO:0060170;GO:0005929;GO:0031410;GO:0005615;GO:0005794;GO:0045121;GO:0000922;GO:0005509;GO:0019864;GO:0048878;GO:0007588;GO:0007157;GO:0050801;GO:0007159;GO:0072218;GO:0072221;GO:0072233;GO:1990266
TR40979|c0_g1_i1	GO:0035556
TR40980|c0_g1_i1	GO:0031902;GO:0015031;GO:0007034
TR40988|c0_g1_i1	GO:0005737;GO:0005524;GO:0004329;GO:0004477;GO:0004488;GO:0004486;GO:0009257;GO:0000105;GO:0009086;GO:0009117;GO:0006730;GO:0009113;GO:0006164;GO:0035713;GO:0035999;GO:0046653
TR40990|c0_g1_i1	GO:0005829;GO:0005777;GO:0051537;GO:0009055;GO:0071949;GO:0050660;GO:0005506;GO:0043546;GO:0004854;GO:0004855;GO:0006525;GO:0048072;GO:0008340;GO:0006650;GO:0006144;GO:0006206;GO:0045471;GO:0006568;GO:0009115
TR40995|c0_g1_i1	GO:0070062;GO:0005887;GO:0043005;GO:0005886;GO:0005332;GO:0042165
TR41001|c0_g1_i1	
TR41006|c0_g1_i1	GO:0008106;GO:0008270
TR41006|c0_g2_i1	GO:0005618;GO:0005829;GO:0005886;GO:0008106;GO:0008270
TR4100|c0_g1_i1	GO:0016301
TR41018|c0_g1_i1	GO:0005783;GO:0005788;GO:0044322;GO:0005793;GO:0070062;GO:0032991;GO:0003980;GO:0051082;GO:0051084;GO:1904380;GO:0071712;GO:0018279
TR41018|c0_g2_i1	GO:0005783;GO:0005788;GO:0044322;GO:0005793;GO:0070062;GO:0032991;GO:0003980;GO:0051082;GO:0051084;GO:1904380;GO:0071712;GO:0018279
TR41020|c0_g1_i1	GO:0042995;GO:0005737;GO:0005634;GO:0005524;GO:0005509;GO:0005516;GO:0004683;GO:0030295;GO:0004672;GO:0032147;GO:0046777;GO:0006468
TR41024|c0_g1_i1	
TR41032|c0_g1_i1	
TR41066|c0_g1_i1	GO:0005739;GO:0051539;GO:0050444;GO:0010181;GO:0005506;GO:0016491;GO:0050243;GO:0030976;GO:0045333;GO:0022900;GO:0006090
TR4106|c0_g1_i1	GO:0005887;GO:0005765;GO:0015293;GO:0005215;GO:0008643;GO:0071702
TR41091|c0_g1_i1	GO:0009507;GO:0009941;GO:0009535;GO:0016021;GO:0016020;GO:0009782;GO:0010287;GO:0016168;GO:0046872;GO:0031409;GO:0042803;GO:0009768;GO:0018298;GO:0009409;GO:0009644;GO:0009416;GO:0009645
TR41098|c0_g1_i1	GO:0005634;GO:0048471
TR41113|c0_g1_i1	GO:0016593;GO:0035327;GO:0003682;GO:0000993;GO:0016570;GO:0000122;GO:0045944;GO:0032968;GO:0006368
TR41113|c0_g2_i1	GO:0016593;GO:0035327;GO:0003682;GO:0000993;GO:0016570;GO:0000122;GO:0045944;GO:0032968;GO:0006368
TR41128|c0_g1_i1	GO:0004347;GO:0003723;GO:0006094;GO:0006096
TR41132|c0_g2_i1	GO:0005783;GO:0017177;GO:0043231;GO:0005509;GO:0044325;GO:0051219;GO:0005080;GO:0003723;GO:0001701;GO:0001889;GO:0006491;GO:0010977;GO:0006807;GO:0051291;GO:0072001
TR41146|c0_g1_i1	GO:0005884;GO:0030123;GO:0005776;GO:0030136;GO:0033263;GO:0005769;GO:0005768;GO:0098978;GO:0030897;GO:0005770;GO:0031902;GO:0005765;GO:0005764;GO:0098793;GO:0003779;GO:0046872;GO:0030674;GO:0019905;GO:0006914;GO:0007032;GO:0008333;GO:0006886;GO:0007040;GO:0035542;GO:2000300;GO:0007033;GO:0006904;GO:0046718
TR41153|c0_g1_i1	GO:0005737;GO:0005634;GO:0007049;GO:0051301;GO:0030317;GO:0007275;GO:0080154;GO:0007346
TR41155|c0_g1_i1	GO:0005604;GO:0005938;GO:0030054;GO:0005913;GO:0032154;GO:0062023;GO:0005576;GO:0005509;GO:0050839;GO:0005201;GO:0042803;GO:0038023;GO:0007049;GO:0051301;GO:0007157;GO:0007156;GO:0009617
TR41155|c0_g2_i1	GO:0005604;GO:0005938;GO:0030054;GO:0005913;GO:0032154;GO:0062023;GO:0005576;GO:0005509;GO:0050839;GO:0005201;GO:0042803;GO:0038023;GO:0007049;GO:0051301;GO:0007157;GO:0007156;GO:0009617
TR41182|c0_g1_i1	GO:0005887;GO:0004930;GO:0004983;GO:1901653
TR41187|c0_g1_i1	GO:0005737;GO:0008253;GO:0046872;GO:0000166;GO:0046085;GO:0046040
TR41214|c0_g1_i1	GO:0005856;GO:0016529;GO:0008092;GO:0004725
TR41217|c0_g2_i1	GO:0005737;GO:0005856;GO:0098978;GO:0005634;GO:0098794;GO:0005096;GO:0099173;GO:0007165
TR41223|c0_g1_i1	GO:0005737;GO:0005634;GO:0005667;GO:0003700;GO:0046983;GO:0006805
TR41234|c0_g2_i1	GO:0005615;GO:0005509;GO:0030246;GO:0042806;GO:0010185;GO:0001868;GO:0045088
TR41236|c0_g1_i1	GO:0005789;GO:0043231;GO:0031090;GO:0050544;GO:0008391;GO:0070330;GO:0020037;GO:0005506;GO:0019369;GO:0006690;GO:0009636
TR41236|c0_g2_i1	GO:0005789;GO:0043231;GO:0031090;GO:0050544;GO:0008391;GO:0070330;GO:0020037;GO:0005506;GO:0019369;GO:0006690;GO:0009636
TR41246|c0_g1_i1	GO:0046872
TR41254|c0_g1_i1	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0005524;GO:0009931;GO:0005516;GO:0004683;GO:0046872;GO:0004674;GO:0035556;GO:0018105;GO:0046777;GO:0006468;GO:0006417
TR41256|c0_g1_i1	GO:0005737;GO:0005783;GO:0016020;GO:0005739;GO:0005634;GO:0048471;GO:0005524;GO:0046872;GO:0004715;GO:0004697;GO:0004674;GO:0006915;GO:0007049;GO:1904385;GO:0042742;GO:0035556;GO:0030837;GO:0051490;GO:0034351;GO:0090331;GO:0018105;GO:0032930
TR41258|c0_g1_i1	GO:0099031;GO:0016323;GO:0030054;GO:0005737;GO:0030425;GO:0098978;GO:0044224;GO:0016020;GO:0031594;GO:0043005;GO:0043025;GO:0014069;GO:0098839;GO:0035255;GO:0030165;GO:0008022;GO:0046982;GO:0019903;GO:0098609;GO:0007268;GO:0045197;GO:0010923;GO:0045161;GO:0043113;GO:0097120
TR41259|c1_g1_i1	GO:0005737;GO:0031410;GO:0005634;GO:0030154;GO:0060716;GO:0060711;GO:0008285;GO:0010629;GO:0033140;GO:0061099;GO:0042532;GO:0007283
TR41259|c1_g2_i1	GO:0005737;GO:0005634;GO:0030154;GO:0007275;GO:0007283
TR41262|c0_g1_i1	GO:0030286;GO:0036156;GO:0005874;GO:0031514;GO:0005524;GO:0008569;GO:0045505;GO:0045503;GO:0051959;GO:0007018
TR41263|c0_g2_i1	
TR41264|c1_g1_i1	GO:0016021;GO:0022857;GO:0071705
TR41265|c0_g3_i1	GO:0005901;GO:0031410;GO:0030659;GO:0016021;GO:0043231;GO:0031965;GO:0005886;GO:0005543;GO:0034605;GO:0006071;GO:0048747;GO:0007520;GO:0001778;GO:0030947;GO:0033292
TR41266|c0_g1_i1	GO:0005829;GO:0005730;GO:0005634;GO:0003677;GO:0001228;GO:0003700;GO:0000981;GO:0019904;GO:0000978;GO:0000977;GO:0030154;GO:0071425;GO:0097152;GO:0000122;GO:0022008;GO:0045944;GO:0006357;GO:0006355;GO:0007296
TR41270|c0_g1_i1	
TR41271|c0_g1_i1	
TR41272|c0_g1_i1	GO:0016021
TR41272|c0_g2_i1	GO:0016021
TR41272|c0_g3_i1	GO:0016021
TR41273|c0_g1_i1	GO:0003824;GO:0009116
TR41276|c0_g2_i1	GO:0030126;GO:0000139;GO:0005198;GO:0006886;GO:0016192
TR41277|c0_g1_i1	GO:0005789;GO:0016021;GO:0006616
TR41278|c0_g2_i1	GO:0005737;GO:0031410;GO:0005829;GO:0031234;GO:0005925;GO:0005794;GO:0015630;GO:0005524;GO:0034987;GO:0004715;GO:0035091;GO:0004713;GO:0007155;GO:0006935;GO:0018108;GO:2000251;GO:0031116;GO:0045639;GO:0010976;GO:0030155;GO:0045595;GO:2000145;GO:0042127;GO:0008360;GO:0043304
TR41278|c0_g2_i2	GO:0005737;GO:0005524;GO:0046872;GO:0004715;GO:0002250;GO:0034332;GO:0060368
TR41280|c0_g1_i1	
